2020_12_09_8	North Macedonia: PM criticizes Bulgaria’s veto of EU talks
2020_12_09_9	U.S. blacklists Chinese crime boss, others in anti-corruption sanctions
2020_02_02_0	Palestinians cut ties with Israel, U.S. after rejecting peace plan
2020_02_02_1	China to allow in U.S. health experts as virus shows no sign of slowing
2020_02_02_2	Coronavirus kills Chinese man in Philippines, first death outside China
2020_02_02_3	EU's foreign policy chief to travel to Iran in de-escalation mission
2020_02_02_4	Alexander: 'I'm going to vote to acquit'
2020_11_27_0	Freed British-Australian academic was detained in Iran due to Israeli partner: media
2020_11_27_1	Britain asks regulator to assess Oxford/AstraZeneca COVID-19 vaccine
2020_11_27_2	Venezuelan court sentences six former Citgo executives to prison
2020_11_27_3	Killing of suspected Iranian nuclear mastermind risks confrontation as Trump exits
2020_01_04_0	Rockets fired after day of mourning for slain Iranian leader
2020_01_04_1	Ghosn fled Japan after security firm hired by Nissan stopped surveillance - sources
2019_12_27_0	Netanyahu wins party vote in boost ahead of Israeli election
2019_12_27_1	Twelve dead as plane crashes after take-off in Kazakhstan
2019_12_27_2	Russia says it has deployed first hypersonic nuclear-capable missiles
2020_07_27_0	By boat and on foot, Indian state hunts for plasma for COVID patients
2020_07_27_1	Ukraine says separatists violated ceasefire within hours
2020_07_27_2	Netanyahu warns Hezbollah against playing with fire after frontier incident
2020_07_27_3	Trump security adviser Robert O'Brien tests positive for coronavirus
2020_07_27_4	Republicans unveil coronavirus plan, slash emergency unemployment benefit
2020_07_19_0	Netanyahu's corruption trial to hear first witnesses in January
2020_07_19_1	UK suspends Hong Kong extradition treaty, stoking China tensions
2020_07_19_2	Nigeria's foreign minister tests positive for coronavirus
2020_07_19_3	United Arab Emirates launches mission to Mars
2020_11_25_0	Niger ex-President Tandja, toppled after extending rule, dies at 82
2020_11_25_1	CORRECTED-UPDATE 1-OxyContin maker Purdue Pharma pleads guilty to criminal charges
2020_11_25_2	Japan, China agree on economic ties, split over islands
2020_11_25_3	New Mexico Legislature passes $330 million virus relief bill
2020_11_25_5	Car crashes into gate of Merkel's office, police seek motive
2020_11_25_6	Oil tanker hit by blast at Saudi terminal, Saudi Arabia confirms
2020_11_25_7	U.S. blacklists Libyan militia, leader after Russia stops U.N. sanctions
2020_10_07_0	News of North Korean diplomat defecting stokes concerns about teen daughter
2020_10_07_1	Russia touts test launch of hypersonic missile on Putin's birthday
2020_10_07_2	Kuwait's emir names security czar Sheikh Meshal as crown prince
2020_10_07_3	Trump urges Congress to provide $25 billion bailout for U.S. airlines
2020_10_07_5	Manhattan prosecutor can obtain Trump's tax returns, court rules
2020_10_07_6	Former police officer charged in George Floyd's death released on $1 million bond
2021_01_05_0	Saudi Arabia to reopen airspace, land border to Qatar, says Kuwait
2021_01_05_1	GOP split over Trump, election runs across deep-red Wyoming
2021_01_05_2	Cuomo confirms first case of Covid-19 variant in New York
2021_01_05_3	Iran denies seized Korean ship and crew are being held as hostages
2021_01_05_6	Ethiopian police release detained Reuters cameraman without charge
2021_01_05_7	More than 20 at Mali wedding ceremony killed in air strike - health worker
2021_01_05_8	WHO's Tedros 'very disappointed' China hasn't granted entry to coronavirus experts
2021_01_05_9	Congress using Covid test that FDA warns may be faulty
2020_06_19_0	North Korea's Kim stokes tensions with eye on distracted Trump
2020_06_19_1	Klobuchar pulls back from consideration as Biden's running mate
2020_06_19_2	China charges two detained Canadians with suspected espionage, Trudeau 'very disappointed'
2020_06_19_3	EU leaders agree: they're not ready to sign off a recovery plan
2020_06_19_4	Europe tells U.S: we won't back unilateral Iran sanctions snapback
2020_06_19_5	Coordinated blasts kill four in Pakistan, including soldiers
2020_06_19_6	Sleep and Netflix ahead for Malala as she finishes Oxford degree
2020_12_30_0	Louisville police officer who shot Breonna Taylor told he will be fired
2020_12_30_1	U.S. may seek to try accused killer of American journalist Daniel Pearl
2020_12_30_2	China sentences 10 seeking to flee Hong Kong to prison terms
2020_12_30_4	The Latest: Colorado man in his 20s has variant of virus
2020_12_30_5	Twenty-two killed in attack on Aden airport after new Yemen cabinet lands
2020_12_30_6	Iran allocates $150,000 for each family of victims of Ukraine plane crash
2020_12_30_7	U.S. blacklists two Venezuelan officials over former Citgo executives' trial
2020_07_06_0	Residents of Mexican town block Americans from entering
2020_07_06_1	France won't ban Huawei, but encouraging 5G telcos to avoid it - report
2020_07_06_2	Prosecutors seek Friday court appearance for Jeffrey Epstein friend Ghislaine Maxwell
2020_07_06_3	Hong Kong court denies bail to first person charged under new law
2020_07_06_4	Uber scoops up Postmates for $2.65 billion in 'everyday' delivery push
2020_07_06_5	U.S. Supreme Court curbs 'faithless electors' in presidential voting
2020_07_06_6	Turkey warns it will respond if EU takes fresh measures against it
2020_07_06_7	Trudeau skipping Trump summit with Mexican president
2020_07_06_8	Displaced Yazidis head back to Sinjar as coronavirus lockdown bites
2020_07_06_9	Tell-all book by Trump's niece gets earlier release date
2020_07_06_10	U.S. to force out foreign students taking classes fully online
2020_07_06_11	Gunmen kill prominent Iraqi analyst and advisor: officials
2020_08_07_1	Malaysia charges former finance minister with corruption
2020_08_07_2	Ivory Coast President Ouattara says he will run for third term
2020_08_07_3	Mekong nations pressed to share data as water level falls to new low
2020_08_07_4	Chinese court sentences another Canadian to death for drugs
2020_08_07_5	Egypt's sex assault accusations spotlight social stigmas
2020_08_07_6	Exclusive: Lebanon navigates food challenge with no grain silo and few stocks
2020_08_07_7	U.S. imposes sanctions on Hong Kong's Lam, other officials over crackdown
2020_08_07_8	Pandemic just a bump in the road for Sturgis motorcycle rally
2020_08_07_9	Over 300 DNC delegates, members urge Biden to pick Bass for VP
2020_08_07_10	South Carolina agents look for man who burned police car
2020_08_19_0	Mali president resigns after detention by military, deepening crisis
2020_08_19_1	Sudan 'astonished' at spokesman's remarks about 'contacts' with Israel
2020_08_19_2	Trump says he postponed trade talks with China
2020_08_19_3	Australia hails vaccine deal as virus surge abates
2020_08_19_5	Quiet ties and secret talks paved way for UAE-Israel deal
2020_08_19_6	Police declare riot as Portland protesters set fires, attack government building
2020_08_19_7	Norway expels Russian diplomat over spy case
2020_08_19_8	U.S. imposes Iran-related sanctions on UAE-based companies
2020_08_19_9	Pompeo pledges support for Iraq, targets pro-Iran militias
2020_08_19_10	Brazil vice president invites DiCaprio to see reality of Amazon rainforest
2020_08_19_11	SCOTUS sets hearing on Obamacare for week after election
2020_08_19_12	Unusual for U.S. Treasury to get a cut of any TikTok sale: White House aide
2020_08_19_13	U.S. envoy says any U.S. arms sales to UAE won't endanger Israel: newspaper interview
2020_04_20_0	In shadow of coronavirus, Muslims face a Ramadan like never before
2020_04_20_1	AM-Prep: Cooler Copy
2020_04_20_2	Burger chain Shake Shack to return $10 million government loan
2020_04_20_3	Oil price crashes into negative territory for the first time in history amid pandemic
2020_04_20_4	Actor Idris Elba launches U.N. coronavirus fund for poor farmers
2020_04_20_5	United Airlines sees $2.1 billion loss as coronavirus hits Latin America growth hopes, seeks more federal aid
2020_04_20_6	Wearing face masks, Syria's Assad and Iran's Zarif condemn West at Damascus meeting
2020_04_20_7	Schiff and Nadler seek probe of Barr for comments on Trump move to fire intel watchdog
2020_01_15_0	House Dems release new impeachment evidence related to indicted Giuliani associate
2020_01_15_1	U.S. House sends Trump impeachment charges to Senate for trial
2020_01_15_2	Trump ex-adviser Flynn seeks to withdraw guilty plea
2020_01_15_3	Malaysia Airlines suspends Boeing 737 MAX deliveries due to jet's grounding
2020_01_15_4	Putin engineers shake-up that could keep him in power longer
2020_08_15_0	Iran says U.S. humiliated by rejection of U.N. arms embargo extension
2020_08_15_1	Trump orders ByteDance to divest interest in U.S. TikTok operations within 90 days
2020_08_15_2	Japan's Abe sends offering to Yasukuni war dead shrine on WW2 anniversary
2020_08_15_3	Australia commemorates end of WW2 with message of unity
2020_08_15_4	Iran's president says UAE made 'huge mistake' with Israel deal
2020_08_15_5	U.S., Poland sign defense cooperation deal
2020_08_15_6	U.S. discussing Belarus with EU, says Pompeo
2020_08_15_7	Israel condemns U.N. decision not to extend Iran arms embargo
2020_08_15_8	Trump says looking at pressuring other Chinese companies after Bytedance
2020_01_17_0	Eleven U.S. troops injured in Jan. 8 Iran missile attack in Iraq
2020_01_17_1	Khamenei: Iran gave U.S. 'slap on face', calls missile strikes 'day of God'
2020_01_17_2	'We can't wait': Maldives desperate for funds as islands risk going under
2020_05_25_0	Taiwan considers revoking Hong Kong's special status on law fears
2020_11_18_0	Trump fires top U.S. election cybersecurity official who defended vote
2020_11_18_1	NC elections official blocks mom’s ballot after her death
2020_11_18_2	Israeli warplanes strike Syrian army, Iranian Quds force in Syria, Israeli military says
2020_11_18_3	FAA chief '100% confident' of 737 MAX safety as flights to resume
2020_11_18_4	Rape, abuses in palm oil fields linked to top beauty brands
2020_11_18_5	Former U.S. Green Beret soldier pleads guilty to Russian spy conspiracy
2020_11_18_6	Thai protesters target police HQ after day of violence
2020_11_18_7	Bahrain FM visits Israel in latest sign of warming ties
2020_11_18_8	Canada's Intact, Denmark's Tryg agree to buy British insurer RSA for $9.6 billion
2020_11_18_9	Ethiopian troops push for regional capital, rebels promise 'hell'
2020_11_18_10	UK police arrest man over 1974 Birmingham pub bombings
2020_11_18_11	‘This is not a television program’: Mulvaney slams Giuliani’s role on Trump campaign legal team
2020_06_04_0	Police pepper spray Hong Kongers defying ban to mark Tiananmen
2020_06_04_1	U.S. Senate passes bill lengthening coronavirus small-business loan terms
2020_06_04_2	White defendant used racial slur after shooting Ahmaud Arbery, investigator testifies
2020_06_04_3	North Korea warns South Korea to stop defectors from scattering anti-North leaflets: KCNA
2020_06_04_4	China eases flight curbs after United States targets its carriers
2020_06_04_5	Two New York police shot and wounded, one knifed, while on duty to stop looting
2020_06_04_6	Detained U.S. Navy veteran freed by Iran as part of deal
2020_06_04_7	Chinese and Iranian hackers targeted Biden and Trump campaigns, Google says
2020_04_25_0	Exclusive: China sent team including medical experts to advise on North Korea’s Kim - sources
2020_10_12_0	EU to sanction Russians over Navalny poisoning, diplomats say
2020_10_12_1	Nagorno-Karabakh ceasefire strained by recriminations, reports of fighting
2020_10_12_2	Facebook to ban content that denies or distorts the Holocaust
2020_01_28_0	As vote on witnesses looms, Trump legal team tells impeachment trial: 'Time for this to end'
2020_01_28_1	U.S. military confirms plane crash in Afghanistan, disputes claims it was brought down
2020_01_28_2	New York, FTC sue 'pharma bro' Shkreli, others over Daraprim price hikes
2020_01_28_3	Defying Trump, Johnson refuses to ban Huawei from 5G
2020_01_28_4	Hamas says it will confront Trump's 'aggressive' Middle East plan
2020_01_28_5	Europe's luxury brands want tougher rules for tech rivals
2020_01_28_6	U.S. charges target alleged Chinese spying at Harvard, Boston institutions
2020_01_28_7	White House threatens veto of Democrats’ Iran measures
2020_12_17_1	Fiji declares state of natural disaster as powerful cyclone hits
2020_12_17_2	Top U.S. general meets Taliban in Qatar, calls for reduced violence
2020_12_17_3	Switzerland charges Credit Suisse in Bulgarian money laundering probe
2020_12_17_4	French modeling agent Jean-Luc Brunel, who knew Jeffrey Epstein, is detained
2020_12_17_6	Walmart partners with TikTok to sell merchandise while livestreaming
